filename,model,prompt_type,dataset,experiment_type,total_samples,f1_score,fallback_used_count,prompted_again_count,number_tries_mean,number_tries_median,target,phase,source_target,dest_target
mistral_7b_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.9178,0,0,1.0,1.0,face,phase3,,
mistral_7b_cot_knowledge_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,covid,in_target,200,0.794,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_vanilla_target-face_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.9467,0,0,1.0,1.0,face,phase3,,
mistral_7b_cot_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.8465,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_cot_knowledge_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.8264,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.8162,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.8102,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_cot_knowledge_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,285,0.8248,0,0,1.0,1.0,fm,phase3,,
mistral_7b_vanilla_target-fauci_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.8582,0,0,1.0,1.0,fauci,phase3,,
mistral_7b_cot_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,285,0.8535,0,0,1.0,1.0,fm,phase3,,
mistral_7b_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,285,0.8644,0,0,1.0,1.0,fm,phase3,,
mistral_7b_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,285,0.8637,0,0,1.0,1.0,fm,phase3,,
mistral_7b_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,285,0.8365,0,0,1.0,1.0,fm,phase3,,
mistral_7b_cot_knowledge_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,295,0.8703,0,0,1.0,1.0,hc,phase3,,
mistral_7b_vanilla_target-fm_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,285,0.8706,0,0,1.0,1.0,fm,phase3,,
mistral_7b_cot_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,295,0.9048,0,0,1.0,1.0,hc,phase3,,
mistral_7b_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,295,0.8622,0,0,1.0,1.0,hc,phase3,,
mistral_7b_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,295,0.6219,0,0,1.0,1.0,hc,phase3,,
mistral_7b_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,295,0.8496,0,0,1.0,1.0,hc,phase3,,
mistral_7b_vanilla_target-hc_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,295,0.9185,0,0,1.0,1.0,hc,phase3,,
mistral_7b_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,pstance,in_target,745,0.8851,0,0,1.0,1.0,joe,phase3,,
mistral_7b_cot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,cot,pstance,in_target,745,0.8839,0,0,1.0,1.0,joe,phase3,,
mistral_7b_cot_knowledge_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,cot_knowledge,pstance,in_target,745,0.8708,0,0,1.0,1.0,joe,phase3,,
mistral_7b_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,knowledge_infused,pstance,in_target,745,0.8931,0,0,1.0,1.0,joe,phase3,,
mistral_7b_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,few_shot,pstance,in_target,745,0.8901,0,0,1.0,1.0,joe,phase3,,
mistral_7b_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,280,0.7207,0,0,1.0,1.0,la,phase3,,
mistral_7b_vanilla_target-joe_dataset-pstance_type-test_results.csv,mistral_7b,vanilla,pstance,in_target,745,0.8875,0,0,1.0,1.0,joe,phase3,,
mistral_7b_cot_knowledge_target-la_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,280,0.7728,0,0,1.0,1.0,la,phase3,,
mistral_7b_cot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,cot,semeval,in_target,280,0.7899,0,0,1.0,1.0,la,phase3,,
mistral_7b_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,mistral_7b,knowledge_infused,semeval,in_target,280,0.7536,0,0,1.0,1.0,la,phase3,,
mistral_7b_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_7b,few_shot,semeval,in_target,280,0.7329,0,0,1.0,1.0,la,phase3,,
mistral_7b_vanilla_target-la_dataset-semeval_type-test_results.csv,mistral_7b,vanilla,semeval,in_target,280,0.7715,0,0,1.0,1.0,la,phase3,,
mistral_7b_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge,semeval,in_target,220,0.6448,0,0,1.0,1.0,at,phase3,,
mistral_7b_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.869,0,0,1.0,1.0,stay,phase3,,
mistral_7b_cot_knowledge_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,covid,in_target,200,0.859,0,0,1.0,1.0,school,phase3,,
mistral_7b_cot_target-school_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.8511,0,0,1.0,1.0,school,phase3,,
mistral_7b_cot_knowledge_target-school_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.8146,0,0,1.0,1.0,school,phase3,,
mistral_7b_knowledge_infused_target-school_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.7226,0,0,1.0,1.0,school,phase3,,
mistral_7b_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_7b,few_shot,covid,in_target,200,0.8433,0,0,1.0,1.0,school,phase3,,
mistral_7b_vanilla_target-school_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.7816,0,0,1.0,1.0,school,phase3,,
mistral_7b_cot_target-stay_dataset-covid_type-test_results.csv,mistral_7b,cot,covid,in_target,200,0.7699,0,0,1.0,1.0,stay,phase3,,
mistral_7b_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,mistral_7b,knowledge_infused,covid,in_target,200,0.915,0,0,1.0,1.0,stay,phase3,,
mistral_7b_cot_knowledge_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,covid,in_target,200,0.8671,0,0,1.0,1.0,stay,phase3,,
mistral_7b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,mistral_7b,cot_knowledge,covid,in_target,200,0.8648,0,0,1.0,1.0,stay,phase3,,
mistral_7b_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,semeval,in_target,220,0.7093,0,0,1.0,1.0,at,phase3,,
mistral_7b_vanilla_target-stay_dataset-covid_type-test_results.csv,mistral_7b,vanilla,covid,in_target,200,0.8396,0,0,1.0,1.0,stay,phase3,,
mistral_7b_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge,wtwt,in_target,3714,0.8314,0,0,1.0,1.0,ent,phase3,,
mistral_7b_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,few_shot,wtwt,in_target,3714,0.8317,0,0,1.0,1.0,ent,phase3,,
mistral_7b_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,knowledge_infused,wtwt,in_target,3714,0.8311,0,0,1.0,1.0,ent,phase3,,
mistral_7b_cot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot,wtwt,in_target,3714,0.844,0,0,1.0,1.0,ent,phase3,,
mistral_7b_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,in_target,3714,0.8524,0,0,1.0,1.0,ent,phase3,,
mistral_7b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,mistral_7b,vanilla,wtwt,in_target,3714,0.8607,0,0,1.0,1.0,ent,phase3,,
mistral_7b_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,vanilla,wtwt,in_target,7367,0.8247,0,0,1.0,1.0,hlt,phase3,,
mistral_7b_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,few_shot,wtwt,in_target,7367,0.8182,0,0,1.0,1.0,hlt,phase3,,
mistral_7b_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,knowledge_infused,wtwt,in_target,7367,0.8164,0,0,1.0,1.0,hlt,phase3,,
mistral_7b_cot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot,wtwt,in_target,7367,0.8271,0,0,1.0,1.0,hlt,phase3,,
mistral_7b_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge_few_shot,wtwt,in_target,7367,0.7943,0,0,1.0,1.0,hlt,phase3,,
mistral_7b_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,mistral_7b,cot_knowledge,wtwt,in_target,7367,0.813,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_vanilla_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,169,0.8132,0,0,1.0,1.0,cc,phase3,,
mistral_24b_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,635,0.8246,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_cot_knowledge_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,777,0.9312,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,177,0.6861,0,0,1.0,1.0,dt,phase3,,
mistral_24b_vanilla_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,vanilla,pstance,in_target,777,0.9285,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_vanilla_target-face_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.9424,0,0,1.0,1.0,face,phase3,,
mistral_24b_cot_knowledge_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.9207,0,0,1.0,1.0,face,phase3,,
mistral_24b_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,285,0.748,0,2,1.0070175438596491,1.0,fm,phase3,,
mistral_24b_vanilla_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.8623,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_vanilla_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,295,0.8458,0,0,1.0,1.0,hc,phase3,,
mistral_24b_cot_knowledge_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,295,0.8537,0,0,1.0,1.0,hc,phase3,,
mistral_24b_cot_knowledge_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,745,0.8908,0,0,1.0,1.0,joe,phase3,,
mistral_24b_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,280,0.6867,0,0,1.0,1.0,la,phase3,,
mistral_24b_vanilla_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,vanilla,pstance,in_target,745,0.8978,0,0,1.0,1.0,joe,phase3,,
mistral_24b_cot_knowledge_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.9035,0,0,1.0,1.0,school,phase3,,
mistral_24b_knowledge_infused_target-school_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.9021,0,0,1.0,1.0,school,phase3,,
mistral_24b_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.8547,0,0,1.0,1.0,stay,phase3,,
mistral_24b_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,220,0.7544,0,0,1.0,1.0,at,phase3,,
mistral_24b_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,220,0.4295,0,0,1.0,1.0,at,phase3,,
mistral_24b_few_shot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,220,0.7579,0,0,1.0,1.0,at,phase3,,
mistral_24b_cot_target-at_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,220,0.4257,0,0,1.0,1.0,at,phase3,,
mistral_24b_vanilla_target-at_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,220,0.3772,0,0,1.0,1.0,at,phase3,,
mistral_24b_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,220,0.4064,0,0,1.0,1.0,at,phase3,,
mistral_24b_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge,pstance,in_target,635,0.8199,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,635,0.8293,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_vanilla_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,vanilla,pstance,in_target,635,0.8247,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_cot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,635,0.8199,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_knowledge_infused_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,169,0.8293,0,0,1.0,1.0,cc,phase3,,
mistral_24b_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,169,0.8817,0,0,1.0,1.0,cc,phase3,,
mistral_24b_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.8354,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_cot_knowledge_few_shot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.8423,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_few_shot_target-bernie_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,635,0.8239,0,0,1.0,1.0,bernie,phase3,,
mistral_24b_cot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,177,0.7648,0,0,1.0,1.0,dt,phase3,,
mistral_24b_cot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,169,0.8066,0,0,1.0,1.0,cc,phase3,,
mistral_24b_knowledge_infused_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,777,0.9325,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_cot_knowledge_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,777,0.9285,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_cot_knowledge_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.8874,0,0,1.0,1.0,face,phase3,,
mistral_24b_knowledge_infused_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.8745,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_knowledge_infused_target-face_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.9044,0,0,1.0,1.0,face,phase3,,
mistral_24b_cot_knowledge_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,295,0.8376,0,0,1.0,1.0,hc,phase3,,
mistral_24b_cot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,285,0.8303,0,0,1.0,1.0,fm,phase3,,
mistral_24b_knowledge_infused_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,295,0.8651,0,0,1.0,1.0,hc,phase3,,
mistral_24b_knowledge_infused_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,knowledge_infused,pstance,in_target,745,0.8992,0,0,1.0,1.0,joe,phase3,,
mistral_24b_cot_knowledge_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,pstance,in_target,745,0.8981,0,0,1.0,1.0,joe,phase3,,
mistral_24b_cot_knowledge_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.8948,0,0,1.0,1.0,school,phase3,,
mistral_24b_cot_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,280,0.7176,0,0,1.0,1.0,la,phase3,,
mistral_24b_cot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.8975,0,0,1.0,1.0,stay,phase3,,
mistral_24b_vanilla_target-school_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.9146,0,0,1.0,1.0,school,phase3,,
mistral_24b_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,169,0.8751,0,0,1.0,1.0,cc,phase3,,
mistral_24b_knowledge_infused_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,177,0.7638,0,0,1.0,1.0,dt,phase3,,
mistral_24b_cot_knowledge_few_shot_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,177,0.7326,0,0,1.0,1.0,dt,phase3,,
mistral_24b_cot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,777,0.9324,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_cot_target-face_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.9245,0,0,1.0,1.0,face,phase3,,
mistral_24b_cot_knowledge_few_shot_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,285,0.7657,0,0,1.0,1.0,fm,phase3,,
mistral_24b_cot_knowledge_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.8688,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_knowledge_infused_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,285,0.8155,0,0,1.0,1.0,fm,phase3,,
mistral_24b_cot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,cot,semeval,in_target,295,0.8501,0,0,1.0,1.0,hc,phase3,,
mistral_24b_cot_knowledge_few_shot_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,semeval,in_target,280,0.6641,0,0,1.0,1.0,la,phase3,,
mistral_24b_cot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,cot,pstance,in_target,745,0.895,0,0,1.0,1.0,joe,phase3,,
mistral_24b_cot_target-school_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.8897,0,0,1.0,1.0,school,phase3,,
mistral_24b_knowledge_infused_target-la_dataset-semeval_type-test_results.csv,mistral_24b,knowledge_infused,semeval,in_target,280,0.7349,0,0,1.0,1.0,la,phase3,,
mistral_24b_knowledge_infused_target-stay_dataset-covid_type-test_results.csv,mistral_24b,knowledge_infused,covid,in_target,200,0.9015,0,0,1.0,1.0,stay,phase3,,
mistral_24b_cot_knowledge_few_shot_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,covid,in_target,200,0.8774,0,0,1.0,1.0,stay,phase3,,
mistral_24b_cot_knowledge_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,177,0.7741,0,0,1.0,1.0,dt,phase3,,
mistral_24b_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,169,0.8364,0,0,1.0,1.0,cc,phase3,,
mistral_24b_few_shot_target-dtp_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,777,0.9335,0,0,1.0,1.0,dtp,phase3,,
mistral_24b_vanilla_target-dt_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,177,0.7488,0,0,1.0,1.0,dt,phase3,,
mistral_24b_cot_target-fauci_dataset-covid_type-test_results.csv,mistral_24b,cot,covid,in_target,200,0.8088,0,0,1.0,1.0,fauci,phase3,,
mistral_24b_few_shot_target-face_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.8881,0,0,1.0,1.0,face,phase3,,
mistral_24b_vanilla_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,285,0.8346,0,0,1.0,1.0,fm,phase3,,
mistral_24b_cot_knowledge_target-fm_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,285,0.845,0,0,1.0,1.0,fm,phase3,,
mistral_24b_few_shot_target-hc_dataset-semeval_type-test_results.csv,mistral_24b,few_shot,semeval,in_target,295,0.8235,0,0,1.0,1.0,hc,phase3,,
mistral_24b_few_shot_target-joe_dataset-pstance_type-test_results.csv,mistral_24b,few_shot,pstance,in_target,745,0.9021,0,0,1.0,1.0,joe,phase3,,
mistral_24b_vanilla_target-la_dataset-semeval_type-test_results.csv,mistral_24b,vanilla,semeval,in_target,280,0.7176,0,0,1.0,1.0,la,phase3,,
mistral_24b_cot_knowledge_target-la_dataset-semeval_type-test_results.csv,mistral_24b,cot_knowledge,semeval,in_target,280,0.7097,0,0,1.0,1.0,la,phase3,,
mistral_24b_cot_knowledge_target-stay_dataset-covid_type-test_results.csv,mistral_24b,cot_knowledge,covid,in_target,200,0.8985,0,0,1.0,1.0,stay,phase3,,
mistral_24b_few_shot_target-school_dataset-covid_type-test_results.csv,mistral_24b,few_shot,covid,in_target,200,0.8834,0,0,1.0,1.0,school,phase3,,
mistral_24b_vanilla_target-stay_dataset-covid_type-test_results.csv,mistral_24b,vanilla,covid,in_target,200,0.8972,0,0,1.0,1.0,stay,phase3,,
mistral_24b_cot_knowledge_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge,wtwt,in_target,3714,0.8308,0,0,1.0,1.0,ent,phase3,,
mistral_24b_cot_knowledge_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,in_target,3714,0.8394,0,0,1.0,1.0,ent,phase3,,
mistral_24b_vanilla_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,vanilla,wtwt,in_target,3714,0.8522,0,0,1.0,1.0,ent,phase3,,
mistral_24b_knowledge_infused_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,knowledge_infused,wtwt,in_target,3714,0.8305,0,0,1.0,1.0,ent,phase3,,
mistral_24b_few_shot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,few_shot,wtwt,in_target,3714,0.8357,0,0,1.0,1.0,ent,phase3,,
mistral_24b_cot_target-ent_dataset-wtwt_type-test_results.csv,mistral_24b,cot,wtwt,in_target,3714,0.848,0,0,1.0,1.0,ent,phase3,,
mistral_24b_cot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot,wtwt,in_target,7367,0.8191,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_vanilla_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,vanilla,wtwt,in_target,7367,0.8412,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_knowledge_infused_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,knowledge_infused,wtwt,in_target,7367,0.7953,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,few_shot,wtwt,in_target,7367,0.8052,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_cot_knowledge_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge,wtwt,in_target,7367,0.7896,0,0,1.0,1.0,hlt,phase3,,
mistral_24b_cot_knowledge_few_shot_target-hlt_dataset-wtwt_type-test_results.csv,mistral_24b,cot_knowledge_few_shot,wtwt,in_target,7367,0.7632,0,0,1.0,1.0,hlt,phase3,,
phi_cot_knowledge_target-at_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,220,0.8068,0,0,1.0,1.0,at,phase3,,
phi_cot_knowledge_few_shot_target-at_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,220,0.7732,0,0,1.0,1.0,at,phase3,,
phi_cot_target-at_dataset-semeval_type-test_results.csv,phi,cot,semeval,in_target,220,0.7941,0,0,1.0,1.0,at,phase3,,
phi_few_shot_target-at_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,220,0.7381,0,0,1.0,1.0,at,phase3,,
phi_vanilla_target-at_dataset-semeval_type-test_results.csv,phi,vanilla,semeval,in_target,220,0.8256,0,0,1.0,1.0,at,phase3,,
phi_knowledge_infused_target-at_dataset-semeval_type-test_results.csv,phi,knowledge_infused,semeval,in_target,220,0.8042,0,0,1.0,1.0,at,phase3,,
phi_cot_knowledge_target-bernie_dataset-pstance_type-test_results.csv,phi,cot_knowledge,pstance,in_target,635,0.8016,0,0,1.0,1.0,bernie,phase3,,
phi_cot_knowledge_few_shot_target-bernie_dataset-pstance_type-test_results.csv,phi,cot_knowledge_few_shot,pstance,in_target,635,0.7899,0,0,1.0,1.0,bernie,phase3,,
phi_cot_target-bernie_dataset-pstance_type-test_results.csv,phi,cot,pstance,in_target,635,0.8,0,0,1.0,1.0,bernie,phase3,,
phi_knowledge_infused_target-bernie_dataset-pstance_type-test_results.csv,phi,knowledge_infused,pstance,in_target,635,0.7984,0,0,1.0,1.0,bernie,phase3,,
phi_few_shot_target-bernie_dataset-pstance_type-test_results.csv,phi,few_shot,pstance,in_target,635,0.7967,0,0,1.0,1.0,bernie,phase3,,
phi_vanilla_target-bernie_dataset-pstance_type-test_results.csv,phi,vanilla,pstance,in_target,635,0.8016,0,0,1.0,1.0,bernie,phase3,,
phi_cot_knowledge_target-cc_dataset-semeval_type-test_results.csv,phi,cot_knowledge,semeval,in_target,169,0.7013,0,0,1.0,1.0,cc,phase3,,
phi_cot_knowledge_few_shot_target-cc_dataset-semeval_type-test_results.csv,phi,cot_knowledge_few_shot,semeval,in_target,169,0.6534,0,0,1.0,1.0,cc,phase3,,
phi_few_shot_target-cc_dataset-semeval_type-test_results.csv,phi,few_shot,semeval,in_target,169,0.6515,0,0,1.0,1.0,cc,phase3,,
